CPU_Utilization_Pct,Memory_Usage_Pct,Clock_Speed_GHz,Ambient_Temp_C,Voltage_V,Current_Load_Amps,Power_Consumption_W,Fan_Speed_RPM,Airflow_CFM,CPU_Temperature_C
52.68,65.55,3.04,18.82,1.04,84.82,88.54,6483.63,66.74,33.33
18.81,90.14,4.45,20.45,1.31,71.24,93.38,2211.48,25.25,48.45
54.25,51.67,4.29,29.94,1.49,76.8,114.15,3489.96,37.07,59.81
52.61,80.64,3.46,20.81,1.32,129.56,170.68,7456.32,97.8,37.59
25.59,48.51,2.44,19.91,1.47,60.29,88.84,3934.98,42.27,36.72
49.05,82.88,3.39,26.36,1.44,93.01,133.84,4275.11,48.99,48.17
45.87,39.46,3.98,25.23,1.08,89.58,96.56,6734.43,82.6,37.1
65.43,41.7,2.1,26.95,1.44,105.7,152.15,6229.42,90.42,41.1
67.16,70.84,3.09,25.84,1,56.07,56.1,2155.87,22.35,62.49
14.08,35.95,2.11,20.68,1.25,53.36,66.95,2638.90,33.26,36.91
43.72,37.19,2.61,24.01,1.26,119.46,150.69,4576.39,61.47,40.64
66.33,42.89,2.23,20.12,1.36,102.31,139.49,4998.52,71.05,40.14
55.28,70.92,4.4,21.04,1.38,62.13,85.61,2995.61,33.89,52.7
87.08,86.7,2.42,29.84,1.12,88.51,98.76,3498.50,35.45,58.67
69.28,70.59,2.38,26.74,1.44,102.4,147.55,6694.51,69.81,49.31
24.66,82.09,4.43,27.39,1.09,85.32,92.96,4331.54,54.49,44.73
16.35,60.77,3.29,18.36,1.48,61.4,90.91,6748.28,99.28,28.88
67.82,25.17,3.89,22.59,1.49,65.05,97.09,6479.97,84.3,36.17
12.39,27.53,2.82,24.66,1.35,74.53,100.5,4238.82,55.94,35.7
62.72,61.58,3.33,19.8,1.32,50.12,66.38,7040.15,96.21,33.23
94.62,44.59,2.02,28.18,1.49,122.87,183.03,5700.17,66.15,51.44
61.79,36.54,3.02,19.68,1.12,118.66,133.02,2174.56,26.71,55.88
44.94,54.97,3.39,25.64,1.32,138.12,182.5,3176.31,35.24,58.97
67.9,69.99,3.29,24.64,1.2,61.44,73.92,3237.70,42.66,47.15
51.24,48.87,3.01,28.19,1.08,111.57,120.91,2055.72,30.22,57.74
59.11,80.19,3.97,21.74,1.06,122.2,130,6190.06,70.63,42.06
94.73,75.39,3.25,21.41,1.35,110.72,149.49,6313.22,89.41,42.11
44.75,75.12,3.59,28.16,1.11,85.58,95.37,6899.68,99.95,37.99
96.51,93.89,2.46,20.66,1.3,82.61,107.37,4908.63,70.38,38.18
91.48,42.14,4.15,26.95,1.12,63.84,71.42,3996.52,43.79,56.47
27.62,68.35,2.91,20.29,1.23,147.14,180.53,6009.33,75.09,37.96
16.24,84.16,3.21,28.51,1.37,61.1,83.78,6515.94,73.85,39.55
19.07,63.46,2.88,28.07,1.26,118.25,149.47,6661.66,81.15,38.97
11.64,79.21,4.23,27.45,1.44,138.54,198.91,5118.63,70.76,43.98
18.5,51.08,4.25,23.9,1.26,140.02,176.86,3567.68,41.45,49.01
71.47,64.29,2.56,18.41,1.1,142.44,156.27,2550.26,36.5,46.65
16.41,24.17,3.88,19.59,1.45,115.98,168,4993.92,54.23,39.2
38.71,93.93,2.26,23.48,1.21,63.05,76.22,3963.53,44.34,38.68
86.04,80,2.07,18.52,1.43,102,146.24,7578.62,97.11,33.66
12.09,85.16,4.09,18.76,1.12,93.84,104.74,7891.13,87.7,32.47
83.3,72.07,2.33,19.51,1.32,117.17,154.44,2117.59,22.6,64.09
35.37,33.95,2.39,21.13,1.08,95.85,103.77,7530.80,91.78,32.4
20.63,22.33,3.52,26.99,1.04,132.22,137.51,4991.38,57.64,43.3
72.71,84.85,4.04,18.58,1.5,91.2,136.75,6251.06,75.82,39.89
66.6,49.72,2.47,29.8,1.01,125.38,126.04,3083.98,32.78,57.44
88.97,39.79,2.29,21.29,1.3,145.15,188.06,7233.75,100.26,36.62
76.16,62.13,2.19,21.84,1.01,122.69,123.51,2894.11,41.91,47.29
82.31,51.57,2.06,20.97,1.28,126.28,161.12,6445.53,73.56,41.74
35.38,68.87,2.29,25.23,1.05,121.09,127.14,6515.27,88.3,35.43
25.97,56.28,4.36,18.23,1.39,134.05,186.83,2196.37,29.35,53
77.56,72.29,2.24,19.12,1.15,79.17,90.76,5526.60,78.96,32.37
82.62,84.01,3.49,19.19,1.17,149.21,174.9,5862.09,85.34,40.12
99.15,34.67,4.3,25.97,1.13,129.58,145.93,6607.30,73.08,51.13
47.14,44.71,3.57,21.95,1.06,125.79,132.96,5970.22,84.87,38.94
43.48,52.76,2.08,23.25,1.25,58.95,73.7,2316.29,24.85,46.82
79.88,92.15,3.49,29.4,1.22,83.31,101.96,4880.36,51.99,55.32
40.67,47.4,4.26,20.4,1.27,75.34,95.66,6936.48,91.97,31.13
93.77,48.58,2.81,18.84,1.31,61.19,80.34,5599.54,66.3,37.11
87.26,69.01,2.78,23.3,1.04,141.4,147.67,2913.29,32.99,58.51
48.61,51.44,2.62,19.97,1.21,111.01,133.96,3020.12,41.34,41.94
77.58,91.34,3.26,19.74,1.3,139.69,181.08,3877.69,57.51,45.81
77.91,87.09,2.59,22.92,1.16,103.24,119.92,5066.88,58.21,46.28
19.28,58.51,3.81,26.04,1.1,141.07,154.58,3977.78,58.73,43.83
91.23,68.36,3.61,20.91,1.3,142.61,185.84,3151.62,35.71,60.37
55.47,24.35,3,28.51,1.36,115.24,156.64,5664.91,75.4,48.03
84.38,72.18,3.81,22.35,1.38,100.1,137.67,6922.97,96.34,37.57
38.8,73.04,2.25,29.21,1.16,72.16,83.91,5680.25,63.55,41.84
90.6,46.94,3.87,23.91,1.05,141.41,148.41,2892.65,33.27,62.56
45.03,36.48,3.51,26.72,1.46,127.97,186.55,2251.86,33.54,59.7
10.98,88.63,3.58,28.19,1.34,83.55,112.28,5548.29,63.98,40.94
91.48,52,2.16,24.36,1.47,116.73,172.09,7872.11,94.59,39.17
18.22,69.03,3.55,28.2,1.07,111.11,119.2,3135.41,42.88,47.37
38.74,22.5,3.24,22.54,1.33,60.76,80.72,5650.85,75.17,34.83
95.51,51.06,3.21,22.36,1.1,143.11,157.16,4830.84,69.36,45.35
95.55,81.29,2.8,27.53,1.43,50.59,72.51,7003.54,88.2,41.09
61.61,49.07,2.02,20.9,1.26,132.81,167.31,2355.52,27.4,55.21
66.87,65.24,3.06,26.6,1.27,101.14,128.08,4625.63,65.6,46.81
50.36,35.74,3,18.93,1.47,132.57,194.27,3799.87,47.48,44.97
36.39,51.24,3.06,25.63,1.15,105.57,121.62,3464.88,43.67,46.09
39.58,89.57,3.53,29.3,1.31,65.33,85.54,6441.62,94.02,39.45
70.53,62.48,2.75,23.48,1.07,97.37,104.4,3221.20,38.38,49.47
77.71,87.64,2.67,22.99,1.18,137.88,162.92,4178.80,58.18,48.78
81.24,87.65,3.24,24.49,1.1,72.96,80.06,7352.75,109.96,36.47
81.07,90.81,3.48,26.63,1.1,61.98,68.21,6618.45,83.33,42.61
18.21,87.15,3.42,22.31,1.33,91.45,121.68,6064.19,74.71,35.3
54.5,20.25,4.2,18,1.14,131.1,149.88,4202.58,46.43,43.95
15.18,90.05,3.92,24.03,1.13,120.55,135.69,5964.92,71.25,37.72
59.46,30.31,2.13,23.03,1.4,149.67,210.14,2959.10,32.62,57.16
49.74,22.99,3.41,24.39,1.24,138.03,170.73,5729.35,69.95,42.57
89.89,24.15,3.04,26.58,1.19,67.14,79.89,3309.68,40.13,53.67
41.58,46.17,2.9,21.4,1.41,128.79,181.29,2994.05,39.55,45.65
20.54,66.56,4.39,24.06,1.24,121.81,151.58,6418.04,85.34,39.43
22.87,50.17,3.14,21.04,1.41,69.55,97.88,6899.97,102.07,29.18
78.54,21.92,3.8,23.51,1.16,128.03,148.42,7070.15,81.94,41.51
65.64,55.74,4.42,22.13,1.48,74.26,109.98,2420.56,25.23,61.88
19.1,53.16,2.38,22.43,1.46,95.55,139.68,2782.32,39.53,41.88
17.57,76.76,2.14,24.95,1.41,77.74,109.75,7404.86,75.28,34.14
73.09,40.97,2.78,26.28,1.11,95.12,105.24,4336.39,45.45,53.18
16.55,36.31,2.11,18.15,1.36,80.2,109.37,6360.64,75.06,29.98
83.97,39.2,2.29,28.52,1.41,115.91,163.3,4023.52,48.66,55.29
73.56,42.78,4.48,22.37,1.18,130.21,153.87,3255.77,43.5,55.37
17.32,64.94,4.4,25.72,1.07,51.86,55.5,7688.56,108.58,31.72
17.64,55.36,3.73,19.47,1.13,90.26,102.43,3293.26,48.28,37.62
98.8,45.27,3.88,24.86,1.29,64.54,83.44,5729.21,57.68,50.15
43.68,48.07,2.35,26.14,1.13,51.94,58.47,4016.80,44.67,39.28
43.36,47.82,3.49,19.89,1.33,148.32,197.38,7562.48,86.63,35.94
83.15,92.93,2.39,28.95,1.2,117.37,140.37,6891.31,92.68,42.32
95.25,37.47,2.95,27.09,1.11,95.23,105.97,3561.84,52.68,53.71
98.74,81.35,2.86,24.41,1.31,93.1,121.64,4463.88,45.74,51.77
77.8,73.12,3.53,19.99,1.04,134.09,139.03,5240.79,53.48,43.32
43.86,20.42,2.2,28.39,1.31,107.07,140.53,2241.46,32.81,52.41
17.52,94.49,2.26,18.82,1.49,124.9,185.75,3860.48,53.46,35.9
79.94,76.73,3.52,19.38,1.36,142.04,192.57,5954.93,81.25,40.15
60.26,71.18,3.59,26.38,1.16,138.36,161.05,2398.09,35.64,57.75
48.18,50.4,2.85,21.05,1.45,59.5,86.31,3827.54,42.65,41.39
91.57,61.64,2.37,23.51,1.26,98.6,124.62,5941.39,83.18,39.67
20.01,39,4.22,24.47,1.26,113.35,143.3,3405.43,38.03,49.59
54.34,22.66,2.13,23.5,1.19,96.32,114.54,3367.10,37.74,47.68
11.02,82.7,3.79,19.01,1.03,79.02,81.08,3207.85,39.72,36.44
52.18,87.24,2.35,26.85,1.13,141.64,160.76,6810.87,89.9,40.43
15.07,32.19,3.59,20.88,1.41,139.86,197.09,6612.90,74.82,36.72
20.69,79.03,3.66,26.86,1.13,134.19,151.61,6343.64,80.15,39.35
20.58,75.59,4.01,28.38,1.21,143.34,172.89,6932.11,74.09,45.89
68.43,33.38,2.99,24.44,1.32,124.3,163.71,2782.44,40.79,54.12
77.14,51.64,2.05,26.48,1.14,88.98,101.55,6058.95,82.5,43.12
62.5,51.71,4.03,18.44,1.41,99.77,140.27,4929.78,73.51,40.78
96.6,77,3.11,18.44,1.45,132.4,191.9,3856.22,43.2,51.39
43.74,82.82,4.12,20.37,1.03,141.06,145.41,4272.96,45.71,46.71
35.71,27.11,3.94,22.3,1.29,117.05,150.67,5044.93,53.24,43.41
88.17,62.22,3.25,20.19,1.17,108.11,127,4457.81,66.12,42.57
30.12,77.13,4.5,25.62,1.28,139.28,177.88,2901.17,29.28,60.55
96.69,78.96,3.16,21.32,1.27,125,159.18,5440.46,54.52,47.66
11.09,31.1,3.74,28.15,1,141.32,142.03,2279.77,30.96,54.04
97.29,59.41,3.67,24.73,1.32,138.3,183.14,3410.95,50.85,55.99
13.88,84.32,3.3,22.54,1.11,82.88,91.83,6611.61,85.37,34.43
90.2,43.89,3.46,28.72,1.28,63.09,80.73,3761.15,49.29,53.88
57.49,51.88,4,27.94,1.45,120.22,174.04,7629.94,99.69,44.08
99.37,80.33,3.43,27.84,1.1,143.38,157.16,7025.01,79.5,50.36
16.64,26.7,3.13,26.74,1.14,140.95,159.99,4301.91,48.63,46.39
59.85,84.46,3.66,25.37,1.03,142,146.52,7396.74,77.82,44.24
97.24,43.34,2.09,22.4,1.25,137.11,170.82,3022.67,37.32,58
57.08,20.11,2.27,23.07,1.44,93.83,134.66,3190.76,34.83,49.55
66.65,37.56,2.31,25.77,1.27,143.66,182.79,7027.12,81.2,42.54
72.62,26.71,3.06,20.07,1.18,113.71,133.75,6942.00,85.87,37.54
50.91,26.93,4.18,27.93,1.45,133.03,193.28,6483.71,90.76,45.57
66.48,71.96,3.61,29.26,1.27,79.91,101.18,6737.14,92.46,42.7
62.59,36.05,4.43,19.18,1.49,100,148.69,5372.55,74.22,39.6
91.1,90.11,2.1,18.27,1.38,61.75,84.91,2461.13,24.85,51.49
14.09,58.73,3.81,19.71,1.46,65.42,95.23,7365.01,104.77,28.41
35.29,54.51,2.79,27.12,1.32,130.72,173.1,2787.86,31.03,55.94
95.54,52.57,2.06,19.29,1.49,144.39,215.82,3028.98,34.54,58.53
90.12,71.94,4.06,22.47,1.26,102.77,129.77,6756.33,92.17,40.87
51.01,53.92,2.41,18.76,1.32,98.58,130.15,2307.19,29.54,48.3
65.81,29.65,2.54,23.19,1.07,144.22,153.9,4945.75,55.64,47.26
34.96,86.01,2.85,25.25,1.47,133.12,195.47,3603.11,49.41,47.28
26.93,52.13,3.97,25.54,1.17,68.27,79.7,4038.55,51.8,41.6
51.73,25.55,3.56,24.23,1.33,54.18,72.2,4330.17,63.86,40.69
41.8,59.7,2.66,29.26,1.18,145.02,171.16,3043.72,35.8,55.1
62.53,68.55,2.42,24.37,1.44,104.04,150.08,6830.12,99.13,40.52
17,40.67,2.27,28.31,1.06,114.64,120.96,3713.50,52.57,42.3
97.7,80.03,2.37,29.92,1.45,103.09,149.56,4452.83,46.01,58.14
98.76,70.23,4.17,20.76,1.31,123.86,162.61,2451.87,26.04,69.73
72.83,68.78,4.31,21.19,1.48,139.75,206.59,2585.06,27.88,66.82
58.25,51.56,4.42,24.26,1.25,149.38,186.99,5577.00,64.38,49.67
37.86,92.14,4.09,20.19,1.25,86.36,107.66,4541.80,61.88,38.3
83.24,40.56,4.22,24.77,1.18,101.95,120.24,4935.15,68.42,50.18
71.63,63.33,4.04,26.21,1.16,138.35,161.11,5594.29,78.19,41.5
24.64,43.18,4.4,18.72,1.06,93.57,99.34,7120.60,105.16,31.22
91.98,75.86,4.11,26.18,1.16,85.9,99.96,3417.49,43.11,53.85
84.03,23.58,3.16,19.91,1.3,146.89,191.63,2259.65,24.81,65.52
95.48,23.44,2.81,21.59,1.04,123.19,128.39,4980.49,70.14,42.6
75.31,80.81,3.46,26.87,1.09,100.7,110.06,5417.76,60.77,47.23
65.21,52.57,3.52,19.96,1.43,129.59,185.31,2262.85,27.35,60.09
47.64,45.59,3.44,24.38,1.05,81.9,85.64,2790.48,28.08,53.85
93.95,65.56,3.77,25.07,1.12,108.92,122.06,7258.73,98.44,43.97
87.95,72.64,3.75,19.97,1,121.07,121.3,2079.75,29.43,60.92
14.07,35.09,2.22,21.3,1.36,121.6,165.3,6779.92,68.31,34.77
12.37,33.91,2.71,25.28,1.43,69.58,99.18,6199.08,70.73,35.9
43.88,91.86,4.22,23.53,1.44,149.47,215.21,7726.67,97.1,37.69
82.95,64.22,3.48,25.92,1.45,125.4,181.84,3367.48,36.18,62.66
98.85,49.26,2.82,28.26,1.2,124.3,149.39,3306.42,34.68,63.96
23.54,80.11,4.13,19.62,1.28,108.59,138.97,5206.88,66.37,38.07
63.47,59.39,2.62,18.85,1.34,84.28,112.84,4905.98,70.37,37.18
44.28,38.12,3.02,26,1.46,98.86,144.08,5946.66,81.94,39.22
97.29,35.51,2.69,27.25,1.4,92.59,129.45,6118.48,73.26,45.36
85.79,49.76,4.18,23.39,1.24,61.46,76.48,2333.99,26.34,65.75
85.45,84.49,3.82,22.73,1.25,142.48,178.79,5565.39,80.41,47.83
52.18,24.61,3.15,25.16,1.17,100.76,117.71,6106.77,84.74,37.71
47.33,36.39,4.33,24.62,1.01,54.31,54.63,4436.15,62.3,39.33
34.61,86.99,4.32,23.88,1.07,91.95,98.58,7355.91,107.29,34.3
15.07,29.13,3.78,27.82,1.17,92.06,107.32,4751.62,68.77,41.9
87.83,67.22,4.23,20.08,1.3,58.66,76.43,6647.49,80.49,39.75
83.16,36.01,3.8,26.17,1.36,69.58,94.43,2582.92,35.79,57.08
99.97,65.44,3.57,26.9,1.45,57.78,83.52,7653.73,112.01,43.78
99.7,48.73,3.05,28.82,1.28,66.03,84.34,4908.13,51.07,53.35
59.99,27.63,2.68,29.34,1.2,61.45,73.56,3131.00,43.34,50.17
79.21,63.69,2.15,24.09,1.35,140.24,188.72,2643.02,35.2,57.85
95.03,71.23,4,23.2,1.2,127.6,152.6,4981.78,63.64,48.71
86.47,71.02,2.31,24.05,1.05,137.29,144.73,3149.20,41.45,56.27
32.26,67.78,3.03,26.79,1,63.85,63.99,3426.55,51,38.41
50.55,57.52,2.59,18.21,1.35,116.93,158.35,2299.83,33.08,47.54
21.62,58.96,3.14,20.09,1.45,140.17,203.19,7547.32,112.6,33.64
95.86,67.67,2.79,28.89,1.34,145.33,194.61,4375.60,59.89,53.22
64.56,71.77,4.07,20.35,1.01,55.83,56.6,6824.91,68.58,37.11
30.58,69.12,4.45,20.74,1.11,87.91,97.55,6793.55,79.6,35.75
70.45,64.02,4.35,29.27,1.47,86.35,127.2,6529.87,68.12,52.52
65.63,31.69,3.56,21.53,1.35,68.71,93.09,6858.53,85.55,36.86
42.23,35.8,4.45,21.49,1.37,65.44,89.56,2141.01,23.76,53.61
20.22,39.52,3,29.08,1.4,87.1,122.21,6279.42,71.3,42.65
70.44,88.97,3.31,22.5,1.46,121.18,176.47,6768.97,71.33,42.51
56.83,76.95,2.64,23.93,1.22,123.07,150.09,4307.76,57.06,44.96
79.51,61.47,4.24,24.72,1.22,107.72,130.89,5091.15,74.29,43
56.81,38.9,2.45,28.42,1.01,128.59,130.08,6915.23,92.3,41.26
86.7,28.32,3.53,18.93,1.47,120.38,176.79,7546.62,100.29,36.63
59.67,87.41,4,21.13,1.07,129.55,138.01,4516.36,65.89,41.32
60.48,86.95,3.49,25.04,1.23,147.48,180.72,3989.12,47.48,53.49
88.9,28.3,2.2,23.22,1.3,107.95,140.34,3161.21,45.75,51.18
46.31,79.79,3.53,21.34,1.5,126.65,189.57,3364.80,45.46,51.27
22.06,53.5,3.92,22.92,1.2,133.33,159.95,3906.37,40.66,46.22
12.59,44.3,2.47,29.59,1.33,141.29,188.53,2166.01,29.33,56.8
77.96,75.43,3.84,18.25,1.48,104.52,154.31,6984.14,73.12,39.81
65.83,66.07,4.2,19.76,1.29,141.89,182.43,7205.59,97.71,38.18
73.37,78.5,4.47,18.22,1.27,103.9,131.66,2637.34,29.6,58.76
29.17,25.57,3.03,25.12,1.29,119.31,153.49,6948.80,69.69,40.54
22.27,43.89,2.06,18.16,1.41,84.81,119.5,5713.60,74.14,30.11
11.31,43.95,3.05,23.45,1.02,148.5,151.66,3747.43,50.46,39.19
41.55,44.73,3.65,28.31,1.38,71.74,99,3056.10,44.71,50.74
63.09,57.69,4.23,19.17,1.09,75.8,82.33,7109.40,71.88,34.78
45.3,41.23,4.35,22.38,1.38,75.17,104.01,7123.01,106.45,35.42
49.37,53.33,4.27,22.54,1.4,92.1,128.94,5024.22,69.47,42.46
91.37,47.58,3.64,22.35,1.31,126.8,166.5,7711.98,113.75,35.79
41.34,75.15,3.71,26.73,1.22,148.42,181.01,5490.96,62,46
56.26,65.26,2.01,18.05,1.37,111.76,152.7,4837.74,60.4,35.46
80.53,69.02,2.91,27.36,1.01,111.76,112.82,3110.30,39.74,57.67
45.69,35.79,4.27,28.07,1.32,102.77,136.1,2954.34,39.05,58.11
65.99,44.41,3.72,23.18,1.12,140.2,156.49,3342.56,42.98,52.45
87.61,21.59,3.17,28.65,1.33,83.18,110.64,7449.35,97.27,44.63
95.46,28.13,2.26,22.57,1.07,68.99,73.74,3408.81,50.76,43.7
23.24,39.88,2.62,26.34,1.09,72.89,79.43,7443.53,78.88,35.78
93.39,24.91,3.39,22.67,1.23,136,166.72,6539.33,76.89,46.09
54.29,65.2,4.24,18.45,1.26,66.97,84.71,5094.05,68.49,37.59
33.24,94.86,2.24,19,1.21,99.95,120.76,4321.34,61.08,35.68
51.32,27.56,2.38,23.3,1.31,82.17,107.28,3229.84,43.52,42.93
98.2,81.59,3.64,29.88,1.03,68.33,70.16,5867.23,78.77,48.3
54.34,28.91,2.74,20.13,1.1,107.22,117.58,7840.69,110.21,29.73
39.59,70.24,2.42,28.75,1,135.52,135.76,7319.86,107.22,39.36
67.01,68.24,2.45,29.03,1.28,81.96,105.16,3751.79,47.61,50.44
31.61,87.7,3.23,22.92,1.35,61.97,83.38,7908.20,87.35,34.03
16.83,28.55,3.46,23.54,1.24,112.3,139.45,6790.70,97.51,33.95
21.6,43.66,4.26,24.03,1.23,123.98,152.57,6050.76,88.6,41.78
21.52,26.81,3.32,27.24,1.21,105.91,128.45,2625.36,38.44,49.46
23.67,50.55,3.73,19.48,1.17,61.75,72.12,6732.52,89.93,28.59
22.49,88.37,2.45,21.94,1.29,50.47,65.31,2647.10,35.27,37.33
67.68,78.61,3.78,20.05,1,58.62,58.8,4990.59,53.94,40.91
26.37,74.22,3.62,28.54,1.3,142.27,184.63,6681.35,70.19,44.76
41.11,59.98,2.54,18.85,1.24,107.75,134.15,2756.56,31.6,44.56
90.71,86.26,3.67,26.97,1.31,87.28,114.58,7384.96,81.25,44.1
52.66,53.71,2.53,23.28,1.43,68.31,97.49,7490.64,87.22,34.79
70.08,31.23,3.48,26.58,1.41,119.9,169.58,5763.57,69.42,46.89
25.51,82.82,3.67,28.68,1.4,126.43,177.45,6333.33,79.89,41.28
27.31,40.97,3.73,22.08,1.21,130.75,157.65,4548.09,57.06,41.25
13.68,24.02,4.27,20.72,1.19,51.84,61.95,4140.02,61.21,32.68
25.2,29.45,4.37,25.8,1.1,127,140.13,6669.82,96.06,35.69
35.07,65.68,4.03,29.97,1.02,65.98,67.03,2962.82,35,54.22
25.93,65.53,4.2,26.75,1.25,129.67,162.42,5391.80,77.83,44.23
17.98,39.51,2.05,27.55,1.49,65.11,96.84,5007.67,50.77,39.06
20.86,74.54,2.91,25.56,1.38,74.49,102.51,6470.13,92.29,36.17
51.47,78.02,2.1,22.42,1.27,127.79,162.77,7092.42,72.44,37.17
28.57,89.04,2.56,25.86,1.15,112.91,129.74,5868.55,65.38,39.04
42.78,63.87,2.95,19.54,1.06,53.48,56.74,7597.53,83.85,29.9
55.31,78.46,4.17,23.87,1.13,66.57,75.35,4603.98,53.19,46.62
72.14,76.48,3.28,24.88,1.27,73.1,92.63,7057.62,82.77,40.62
13.54,39.34,3.62,28.88,1.31,134.33,176.24,3129.06,41.97,52.92
81.95,43.27,2.91,29.04,1.18,111.4,131.79,2024.10,25.27,66.54
66.51,55.89,3.51,18.72,1.05,68.43,72.02,5782.15,85.37,32.28
17.36,21.43,4.04,25.58,1.13,75.53,85.45,3067.70,43.33,45.07
88.62,42.3,2.75,27.56,1.13,95.49,107.76,7865.10,107.19,41.17
92.88,55.54,4.33,24.44,1.27,58.37,73.99,2381.91,35.57,58.64
15.5,28.11,2.53,19.15,1.05,91.3,96.02,5354.67,73.54,28.62
34.92,29.47,4.3,20.79,1.14,129.33,147.96,7217.38,76.31,39
82.56,54.74,2.07,21.76,1.17,89.55,104.93,5545.38,69.53,39.4
77.34,74.82,3.36,25.95,1.26,128.58,162.47,4928.60,54.17,50.4
26.61,82.53,4.46,18.79,1.15,112.46,129.26,5005.87,51.36,38.69
28.84,60.97,3.52,24.6,1.07,90.44,97.21,2932.26,43.9,47.39
43.34,55.61,3.39,19.31,1.01,139.34,141.11,4601.90,67.06,36.86
53.61,48.82,3.71,22.74,1.09,94.15,102.29,7614.66,99.86,32.52
65.64,34.47,2.72,23.11,1.41,123.48,174.4,2211.00,29.5,59.66
43.2,30.99,2.13,23.42,1.18,129.95,152.71,5906.87,67.59,40.33
51.63,79.39,2.63,26.53,1.27,141.59,179.75,5893.52,60.98,48.92
77.27,54.88,2.44,18.97,1.25,77.76,96.81,7554.34,105.91,30.86
13.3,79.27,4.31,21.22,1.14,70.11,79.8,2685.87,34.55,45.26
32.72,72.81,4.13,25.69,1.42,94.81,134.8,6194.02,76.25,42.31
74.2,34.54,2.79,29.32,1.47,137.52,202.06,7047.73,94.14,50.1
90.57,58.27,4.09,25.45,1.11,82.95,91.76,2663.57,33.2,61.52
56.05,53.3,2.53,28.6,1.4,77.34,108.56,3644.60,43.74,52.31
57.89,51.79,2.5,29.62,1.38,53.56,73.81,5394.61,73.37,46.29
19.65,60.69,3.92,28.61,1.42,120.05,170.37,2043.65,25.88,61.13
50.27,93.66,2.82,29.67,1.2,119.98,144.51,2610.25,28.34,59.65
57.94,80.97,2.16,27.32,1.34,133.44,179.23,2289.65,31,57.28
31.82,87.78,3.8,28.65,1.1,99.58,109.05,2015.91,23.98,59.12
34.23,22.22,4.47,23.9,1.48,139.04,206.34,5473.84,75.86,42.05
43.96,30.53,3.41,22.15,1.36,58.6,79.78,5109.30,76.04,34.68
11.81,26.36,2.66,30,1.04,106.31,110.37,4843.62,60.68,41.58
38.99,39.74,2.93,19.17,1.44,97.68,140.57,7827.23,107.32,30.19
29.03,53.14,3.62,29.5,1.48,139.75,206.77,5308.82,67.4,48.5
39.47,68.15,3.75,23.17,1.17,140.83,164.32,7705.57,114.48,33.22
20.78,57.56,4.22,18.27,1.27,147.64,187.42,5600.34,71.83,33.68
90.15,87.74,4.27,27.64,1.5,85.22,127.49,5819.05,70.71,53.74
63.42,90.49,4.15,23.33,1.23,87.97,107.81,2664.85,31.36,58.63
71.12,32.26,3.62,27.58,1.33,69.27,92.33,4525.37,49.92,51.34
81.03,83.97,3.12,18.54,1.23,124.27,152.39,7060.47,83.46,39.68
54.86,56.13,3.7,29.69,1.04,133.32,138.37,7081.32,92.17,44.61
17.82,54,3.67,26.05,1.25,135.22,169.67,6998.43,71.88,40.27
58.34,78.87,2.54,18.58,1.41,149.04,210.65,5750.35,70.86,40.81
62.82,26.99,3.27,18.06,1.02,106.21,108.41,4757.20,54.91,40.78
77.09,86.19,2.52,25.13,1.22,71.44,87.19,6232.82,91.52,40.94
48.85,70.31,4.25,29.72,1.41,110.12,155.39,4137.07,55.32,52.25
21.48,85.64,2.81,24.29,1.18,86.26,101.5,3847.18,51.81,38.17
35.54,94.59,4.01,22.25,1.49,83.38,124.13,6694.98,88.9,35.8
42.68,58.85,2.94,29.27,1.19,120.04,143.04,3919.37,52.91,48.3
68.13,26.99,3.91,29.81,1.39,70.31,97.84,2993.87,34.21,60.28
61.37,32.49,2.55,27.41,1.12,104.5,117.33,7853.15,104.1,39.46
42.05,44.27,3.91,26.61,1.17,64.11,74.76,5106.35,62.87,41.63
98.79,27.77,2.45,18.02,1.36,139.09,189.23,3693.00,48.32,49.01
64.52,81.15,3.23,21.76,1.03,58.87,60.55,4692.43,57.61,39.55
31.35,42.27,2.28,29.1,1.05,143.2,149.91,2964.24,41.34,49.34
19.16,93.19,3.32,22.42,1.13,149.96,169.97,3728.83,44.18,47.87
23.76,72.69,4.05,22.01,1.13,73.54,82.77,4653.03,66.34,36.76
32.14,33.01,3.89,24.45,1.03,59.27,61.23,3144.01,34.98,46.83
24.46,55.7,2.13,23.37,1.49,53.16,79,6157.24,88.28,31.8
26.79,55.02,3.23,28.31,1.15,64.57,74.05,2838.65,35.36,47.38
35.66,56.94,4.13,18.98,1.36,141.52,192.65,7201.15,85.81,33.63
25.6,60.18,3.63,25.9,1.2,123,147.18,6215.92,75.6,38.61
90.71,22.34,2.15,26.37,1.5,59.21,88.55,5174.08,69.84,44.24
17.22,71.47,2.81,28.56,1.07,146.14,156.4,6953.48,78.18,42.38
57.21,56.54,3.39,22.99,1.19,115.5,137.11,2323.24,30.86,53.81
46.94,79.32,2.43,21.54,1.22,142.97,173.83,6130.21,78.63,36.9
98.41,81.15,3.7,25.52,1.36,121.34,164.86,3117.69,31.31,70.71
20.08,37.29,3.59,26.7,1.25,87.56,109.28,3715.45,39.13,47.59
45.81,23.63,2.51,20.05,1.38,56.74,78.03,4390.12,50.07,36.84
